fund_code,transaction_date,apply_amt,redeem_amt,uv_key_page_1,uv_key_page_2,uv_key_page_3,date
168204,2025-04-18,4646.350921,4026.017839,9316.20679,2401.0,27704.482687,2025-04-18
530028,2025-04-18,15117.126525,12325.066519,8205.704689,4453.168324,7010.431434,2025-04-18
000086,2025-04-19,1523.053991,5328.788574,4147.285748,3283.326415,3065.747123,2025-04-19
000192,2025-04-19,2003.472961,1507.118343,2990.865938,2550.055944,2819.204354,2025-04-19
000385,2025-04-19,2072.157624,1832.973737,2531.688861,2423.605641,2531.688861,2025-04-19
000402,2025-04-19,6633.715844,1816.426101,2791.653729,2507.670367,2627.762834,2025-04-19
000965,2025-04-19,1881.818144,1555.318141,3870.366649,2401.0,2924.461869,2025-04-19
001016,2025-04-19,4378.246928,1697.156273,8012.14389,2401.0,4091.478072,2025-04-19
001316,2025-04-19,2519.904361,2621.594671,5060.694919,3038.196499,4150.817879,2025-04-19
001338,2025-04-19,6316.172795,2753.266665,4468.003276,3010.645874,3787.714775,2025-04-19
001407,2025-04-19,1357.0,1847.444005,2856.644946,2401.0,3034.664367,2025-04-19
001480,2025-04-19,1387.618924,1579.266425,4321.773037,2401.0,5260.613555,2025-04-19
050027,2025-04-19,10591.116027,7434.255866,7591.113831,4056.863185,5076.236297,2025-04-19
100050,2025-04-19,1390.486935,1574.013968,6150.004233,3462.052263,3859.770255,2025-04-19
160717,2025-04-19,1447.554874,1671.055843,3301.693499,2401.0,3106.013421,2025-04-19
161024,2025-04-19,1503.187237,1986.778045,5935.250646,2401.0,6255.261748,2025-04-19
161028,2025-04-19,1899.131497,3884.687982,20566.75162,2401.0,19665.351696,2025-04-19
164402,2025-04-19,1694.338764,2171.214932,6914.357461,2401.0,8493.926608,2025-04-19
164906,2025-04-19,2859.71297,2480.973363,18477.84913,2401.0,11491.293286,2025-04-19
166016,2025-04-19,8438.202733,7280.981561,3839.283893,2774.699499,3836.458188,2025-04-19
168204,2025-04-19,1441.385464,1894.576968,5584.156788,2401.0,8159.786981,2025-04-19
530028,2025-04-19,5494.547895,10913.355575,5906.993595,3777.118381,3762.989855,2025-04-19
000086,2025-04-20,1856.245116,8032.738787,3325.711992,2943.535378,2805.075828,2025-04-20
000192,2025-04-20,2210.896583,2447.17171,2699.111887,2486.477579,2613.634308,2025-04-20
000385,2025-04-20,2342.775734,1952.061823,2462.459086,2409.477115,2473.761906,2025-04-20
000402,2025-04-20,2939.020188,1531.818743,2629.882113,2468.110496,2547.230239,2025-04-20
000965,2025-04-20,1664.163902,1549.424922,2988.040233,2401.0,2658.139164,2025-04-20
001016,2025-04-20,2793.364093,1796.899425,6111.150788,2401.0,3400.593177,2025-04-20
001316,2025-04-20,2388.890631,2359.094483,3776.411954,2776.112351,3352.55619,2025-04-20
001338,2025-04-20,1739.561147,2223.880825,3469.116525,2752.093858,3145.573292,2025-04-20
001407,2025-04-20,1384.115191,1399.64709,2611.515029,2401.0,2700.52474,2025-04-20
001480,2025-04-20,1434.784292,1602.517105,3222.573756,2401.0,3659.851619,2025-04-20
050027,2025-04-20,9018.455456,4487.924677,5300.173426,3368.097568,3950.899244,2025-04-20
100050,2025-04-20,1371.928527,2025.893225,4316.828053,2934.351836,3297.454941,2025-04-20
160717,2025-04-20,1761.783249,1444.693853,2847.461405,2401.0,2829.800748,2025-04-20
161024,2025-04-20,1562.271313,1631.675634,4059.68889,2401.0,4347.910809,2025-04-20
161028,2025-04-20,5164.644242,2847.016732,11200.952088,2401.0,11063.905391,2025-04-20
164402,2025-04-20,1613.169408,1607.729301,4424.204847,2401.0,5408.963072,2025-04-20
164906,2025-04-20,2022.789825,1875.336942,9823.420855,2401.0,6840.182702,2025-04-20
166016,2025-04-20,8319.861616,5203.666979,3302.399925,2597.386504,3084.114206,2025-04-20
168204,2025-04-20,1730.094889,1540.730667,3929.706456,2401.0,5401.898809,2025-04-20
530028,2025-04-20,8699.419175,5831.421789,4326.718021,3324.299139,3178.775327,2025-04-20
000086,2025-04-21,8814.780223,16127.729998,5408.963072,3680.337981,5138.401809,2025-04-21
000192,2025-04-21,3868.890782,20478.431035,3557.41981,2616.460013,4249.717557,2025-04-21
000385,2025-04-21,3924.089865,2500.666285,2600.918635,2446.211281,2824.855764,2025-04-21
000402,2025-04-21,4237.96857,5453.821139,3085.527059,2563.478043,3207.738804,2025-04-21
000965,2025-04-21,3458.666072,3942.907991,5026.080032,2401.0,4481.425375,2025-04-21
001016,2025-04-21,7019.058628,4696.162404,11037.061192,2401.0,9054.122643,2025-04-21
001316,2025-04-21,9500.961657,10614.210486,7237.900694,3418.253834,9107.81104,2025-04-21
001338,2025-04-21,13789.078894,13270.435471,6215.701876,3383.638946,8416.219718,2025-04-21
001407,2025-04-21,2803.461846,2604.333663,3476.180788,2401.0,4895.391171,2025-04-21
001480,2025-04-21,6673.135392,3871.971748,8099.034321,2401.0,18831.062267,2025-04-21
050027,2025-04-21,21541.745484,28196.857761,11007.391289,4802.142903,10541.856375,2025-04-21
100050,2025-04-21,4649.754517,6226.073634,9533.786082,4078.762399,7551.553959,2025-04-21
160717,2025-04-21,2420.661355,1558.395694,3980.569147,2401.0,5142.640367,2025-04-21
161024,2025-04-21,4177.823945,4949.012911,11399.457871,2401.0,25230.577877,2025-04-21
161028,2025-04-21,14080.309967,26281.511142,48283.386457,2401.0,102344.776308,2025-04-21
164402,2025-04-21,4355.592034,5475.821887,14143.217516,2401.0,38756.521734,2025-04-21
164906,2025-04-21,6723.366012,11287.827085,35093.701507,2401.0,45207.606463,2025-04-21
166016,2025-04-21,31410.26003,110641.190599,5865.314445,3297.454941,8701.615932,2025-04-21
168204,2025-04-21,3804.668963,5193.536768,9511.180442,2401.0,31372.247898,2025-04-21
530028,2025-04-21,24445.44909,19754.793411,7894.170702,4283.626019,7404.617294,2025-04-21
000086,2025-04-22,3013.067525,20131.720895,6284.225225,4261.726804,5379.293169,2025-04-22
000192,2025-04-22,3374.380908,12022.6151,3905.687962,2728.075365,4357.094351,2025-04-22
000385,2025-04-22,4425.400862,3071.242018,2678.625525,2457.514102,2877.837735,2025-04-22
000402,2025-04-22,2925.527401,6598.770194,3293.216383,2619.992145,3292.509957,2025-04-22
000965,2025-04-22,2478.785996,2591.377056,5911.232153,2401.0,4588.095742,2025-04-22
001016,2025-04-22,16869.617001,9400.410305,13075.807417,2401.0,9383.317286,2025-04-22
001316,2025-04-22,7328.974582,12224.863968,8901.534568,3852.705992,9640.45645,2025-04-22
001338,2025-04-22,10286.235404,20109.504428,7392.608048,3809.613989,8830.185514,2025-04-22
001407,2025-04-22,2257.637557,2349.035203,3573.667614,2401.0,4884.794777,2025-04-22
001480,2025-04-22,5493.788247,6171.738563,9226.490654,2401.0,19365.120529,2025-04-22
050027,2025-04-22,17090.399948,33549.724483,13661.434798,6034.85675,11494.825417,2025-04-22
100050,2025-04-22,4447.695249,7875.044771,11362.017278,4639.66486,8101.860026,2025-04-22
160717,2025-04-22,3338.73359,2065.532664,4365.571466,2401.0,5325.604772,2025-04-22
161024,2025-04-22,5214.045692,4210.708917,13608.452827,2401.0,25089.292623,2025-04-22
161028,2025-04-22,14929.770962,16972.872178,61044.27066,2401.0,101603.028721,2025-04-22
164402,2025-04-22,4106.661526,6338.233474,16918.059918,2401.0,38724.732552,2025-04-22
164906,2025-04-22,18445.305435,15369.075088,44452.436777,2401.0,46686.156653,2025-04-22
166016,2025-04-22,31479.707593,55496.378745,6123.866461,3447.217311,9237.793474,2025-04-22
168204,2025-04-22,3626.814337,13130.859106,11015.161978,2401.0,32882.587271,2025-04-22
530028,2025-04-22,24638.477927,21396.351492,9875.696399,5057.869214,7878.629324,2025-04-22
000086,2025-04-23,3142.772855,7724.998443,6131.63715,4055.450332,5360.926086,2025-04-23
000192,2025-04-23,3298.521502,7699.311893,3835.751761,2692.047625,4429.856257,2025-04-23
000385,2025-04-23,4188.775903,3259.251564,2656.726311,2454.688397,2892.672686,2025-04-23
000402,2025-04-23,3737.686097,6784.48324,3285.445694,2627.056407,3266.372185,2025-04-23
000965,2025-04-23,2501.64978,3331.95192,5692.240008,2401.0,4626.242761,2025-04-23
001016,2025-04-23,12809.014853,18565.391699,12367.968291,2401.0,9557.09815,2025-04-23
001316,2025-04-23,6028.323643,8004.863623,8522.890085,3662.677324,9521.07041,2025-04-23
001338,2025-04-23,11527.802754,17382.665776,7168.670919,3558.126236,8796.983479,2025-04-23
001407,2025-04-23,2353.33554,4012.219219,3612.521059,2401.0,4982.988029,2025-04-23
001480,2025-04-23,7883.205501,6380.503531,8710.093048,2401.0,19115.045629,2025-04-23
050027,2025-04-23,22960.232029,17271.755218,13272.900348,5634.313053,11400.870723,2025-04-23
100050,2025-04-23,4398.760837,4641.209764,13356.965074,4667.215485,8712.212327,2025-04-23
160717,2025-04-23,4112.098436,2592.478353,4444.691209,2401.0,5437.926549,2025-04-23
161024,2025-04-23,5095.314645,5944.890137,12787.585498,2401.0,24957.19091,2025-04-23
161028,2025-04-23,15590.522314,29244.103588,56691.271963,2401.0,105886.797642,2025-04-23
164402,2025-04-23,8103.422085,5750.103852,15811.796374,2401.0,38671.750581,2025-04-23
164906,2025-04-23,17627.170884,18683.579034,46730.661508,2401.0,48274.202916,2025-04-23
166016,2025-04-23,34118.259369,64915.374692,5950.792024,3319.354155,9158.673731,2025-04-23
168204,2025-04-23,6917.555535,7922.160991,10661.242415,2401.0,32383.143896,2025-04-23
530028,2025-04-23,18305.703385,29362.073091,9424.29001,4701.830372,7874.390766,2025-04-23
000086,2025-04-24,1891.485869,11024.169138,5714.845649,3933.238587,5093.190528,2025-04-24
000192,2025-04-24,2835.014196,11715.743862,3720.604279,2699.818314,4261.726804,2025-04-24
000385,2025-04-24,3359.525696,2484.938554,2644.717064,2452.569118,2816.378649,2025-04-24
000402,2025-04-24,3895.026271,2102.90107,3195.023131,2619.992145,3209.858083,2025-04-24
000965,2025-04-24,3226.809843,2827.21148,5525.523407,2401.0,4475.773965,2025-04-24
001016,2025-04-24,8439.589487,5585.384434,11441.843447,2401.0,9090.856809,2025-04-24
001316,2025-04-24,7688.354679,7546.89434,7819.995943,3609.695354,8967.938637,2025-04-24
001338,2025-04-24,10265.813991,14485.880445,6597.172064,3522.804922,8339.92568,2025-04-24
001407,2025-04-24,2202.934503,2793.025099,3531.282037,2401.0,4785.188673,2025-04-24
001480,2025-04-24,6461.310863,4387.997559,8019.914579,2401.0,17175.199082,2025-04-24
050027,2025-04-24,14453.211571,17341.534459,12170.875361,5485.25711,10594.838345,2025-04-24
100050,2025-04-24,4366.077713,3082.689462,11016.57483,4431.26911,7923.840605,2025-04-24
160717,2025-04-24,3687.091286,3201.223973,4353.56222,2401.0,5227.41152,2025-04-24
161024,2025-04-24,9102.651862,4466.505952,11446.788431,2401.0,22781.397988,2025-04-24
161028,2025-04-24,19696.219072,18416.427323,51794.325036,2401.0,93104.014225,2025-04-24
164402,2025-04-24,7264.959811,7519.248279,14208.208734,2401.0,35151.628461,2025-04-24
164906,2025-04-24,14910.180941,8084.209097,42097.211581,2401.0,44130.306396,2025-04-24
166016,2025-04-24,37772.009462,47606.904043,5633.606627,3243.060118,8761.662166,2025-04-24
168204,2025-04-24,4232.91823,5939.924979,9963.293257,2401.0,30667.234477,2025-04-24
530028,2025-04-24,10033.051863,38628.235166,8908.598831,4919.409665,7282.405549,2025-04-24
000086,2025-04-25,1960.874964,9232.57925,5462.651469,3746.742051,4873.491957,2025-04-25
000192,2025-04-25,2799.330952,4619.11213,3558.126236,2619.285718,4131.037944,2025-04-25
000385,2025-04-25,2840.771785,2635.094557,2611.515029,2444.798429,2807.195107,2025-04-25
000402,2025-04-25,4026.604142,2093.804585,3122.967651,2584.670831,3175.243196,2025-04-25
000965,2025-04-25,2308.575047,2189.698128,5091.071249,2401.0,4340.14012,2025-04-25
001016,2025-04-25,5548.395716,11705.028755,10851.977509,2401.0,8661.349635,2025-04-25
001316,2025-04-25,5522.448148,4468.335577,7626.435144,3502.31856,8462.843852,2025-04-25
001338,2025-04-25,10099.532415,12783.764888,6361.932115,3394.23534,7998.72179,2025-04-25
001407,2025-04-25,1920.838334,3384.663168,3452.868721,2401.0,4703.243225,2025-04-25
001480,2025-04-25,4080.786134,6219.236422,7459.012118,2401.0,16593.810259,2025-04-25
050027,2025-04-25,21276.98456,9026.817762,11321.75098,4953.318126,10028.284474,2025-04-25
100050,2025-04-25,4321.720154,2131.542872,13040.486104,4447.516914,8286.237284,2025-04-25
160717,2025-04-25,2746.780206,2079.754213,4222.166933,2401.0,5023.254327,2025-04-25
161024,2025-04-25,4223.933316,4244.866254,10748.132846,2401.0,21464.619414,2025-04-25
161028,2025-04-25,7728.912697,17642.564661,44952.586578,2401.0,86380.955381,2025-04-25
164402,2025-04-25,4331.421638,4531.459513,13072.275286,2401.0,32939.101373,2025-04-25
164906,2025-04-25,13531.311673,13197.598238,42668.00401,2401.0,42266.753887,2025-04-25
166016,2025-04-25,41614.819137,35629.7715,5393.421694,3144.16044,8508.76156,2025-04-25
168204,2025-04-25,3547.911571,3830.218473,9408.748632,2401.0,27911.465585,2025-04-25
530028,2025-04-25,8526.980381,21160.962701,8220.53964,4438.333372,6985.000088,2025-04-25
000086,2025-04-26,1672.363267,3123.80734,4181.194209,3252.950086,3149.105424,2025-04-26
000192,2025-04-26,1470.272571,2180.058309,3021.242268,2545.11096,2845.342126,2025-04-26
000385,2025-04-26,2231.243759,2037.092546,2526.03745,2432.789182,2514.028204,2025-04-26
000402,2025-04-26,2804.365686,2004.314377,2838.277863,2517.560335,2660.964869,2025-04-26
000965,2025-04-26,1685.546593,1730.331253,3997.523378,2401.0,3002.875185,2025-04-26
001016,2025-04-26,3154.684411,1853.008254,7699.903477,2401.0,4381.112844,2025-04-26
001316,2025-04-26,2567.890121,3410.023674,5252.136439,3076.343517,4258.194673,2025-04-26
001338,2025-04-26,1929.566185,2826.104114,4484.957507,3004.994464,3921.22934,2025-04-26
001407,2025-04-26,2810.398599,1872.140015,2957.663903,2401.0,3113.077684,2025-04-26
001480,2025-04-26,1500.671495,1980.383,4782.362968,2401.0,5731.799879,2025-04-26
050027,2025-04-26,12092.065318,4207.519197,7697.784198,4033.551118,5224.585815,2025-04-26
100050,2025-04-26,1431.436075,1685.48547,7442.764313,3683.870112,4317.53448,2025-04-26
160717,2025-04-26,2313.39119,1428.719191,3469.116525,2401.0,3314.409172,2025-04-26
161024,2025-04-26,1793.806321,1515.176822,6410.675528,2401.0,6734.925187,2025-04-26
161028,2025-04-26,1919.788839,5483.181786,23140.968961,2401.0,21431.417379,2025-04-26
164402,2025-04-26,1504.893911,1586.142868,7449.828576,2401.0,9001.140672,2025-04-26
164906,2025-04-26,2124.566183,1920.149996,20871.221344,2401.0,12707.759329,2025-04-26
166016,2025-04-26,8384.824443,8207.648564,3837.164614,2757.038842,3932.532161,2025-04-26
168204,2025-04-26,1508.288621,3203.131573,5818.690311,2401.0,8621.083337,2025-04-26
530028,2025-04-26,6283.339572,6606.565432,5741.689847,3713.540016,3823.742515,2025-04-26
000086,2025-04-27,1574.687458,4574.037027,3522.804922,2997.930201,3062.214992,2025-04-27
000192,2025-04-27,1804.055311,3059.592727,2815.672222,2500.606105,2747.148874,2025-04-27
000385,2025-04-27,2172.050225,1923.711276,2482.239021,2420.073509,2482.239021,2025-04-27
000402,2025-04-27,1951.407948,2864.168228,2666.616279,2470.229775,2579.725847,2025-04-27
000965,2025-04-27,1509.216519,1640.027481,3205.619525,2401.0,2894.791965,2025-04-27
001016,2025-04-27,2833.589673,1718.70949,6239.72037,2401.0,4021.541871,2025-04-27
001316,2025-04-27,3678.311091,3447.651366,4115.496566,2821.323633,3970.679179,2025-04-27
001338,2025-04-27,2392.420537,3516.046616,3691.640801,2730.90107,3531.282037,2025-04-27
001407,2025-04-27,1408.29572,1474.053362,2682.864083,2401.0,2903.975507,2025-04-27
001480,2025-04-27,1789.454236,1894.195925,3664.796603,2401.0,4708.188209,2025-04-27
050027,2025-04-27,8059.174851,4391.214968,5889.332938,3482.538625,4681.344011,2025-04-27
100050,2025-04-27,1404.793991,1462.972819,5189.970927,3021.242268,3898.6237,2025-04-27
160717,2025-04-27,2133.705205,2080.235123,3023.361547,2401.0,3030.42581,2025-04-27
161024,2025-04-27,1858.243588,1750.997103,5000.648686,2401.0,6587.988522,2025-04-27
161028,2025-04-27,2644.459377,4191.389235,15997.586484,2401.0,21066.194996,2025-04-27
164402,2025-04-27,1433.221267,1871.689992,5587.688919,2401.0,8534.192906,2025-04-27
164906,2025-04-27,2334.794417,3855.891855,13615.51709,2401.0,10583.535525,2025-04-27
166016,2025-04-27,10243.521338,6712.755975,3471.235804,2628.46926,3420.373113,2025-04-27
168204,2025-04-27,1479.541262,2045.594329,4617.05922,2401.0,7983.180412,2025-04-27
530028,2025-04-27,5025.600103,9628.488939,4795.078641,3477.593641,3577.199745,2025-04-27
000086,2025-04-28,2530.241242,9353.150435,4897.51045,3477.593641,4648.141976,2025-04-28
000192,2025-04-28,3284.103688,3466.51463,3327.831271,2586.083684,3913.458651,2025-04-28
000385,2025-04-28,3547.329114,2476.459421,2567.716601,2437.734166,2760.570973,2025-04-28
000402,2025-04-28,4835.60173,1848.302598,2971.792429,2531.688861,3057.976434,2025-04-28
000965,2025-04-28,5865.911726,2369.272163,4280.093887,2401.0,4032.844692,2025-04-28
001016,2025-04-28,5748.567596,5217.910582,8991.957131,2401.0,8056.648745,2025-04-28
001316,2025-04-28,5780.103364,6275.587305,6231.243254,3214.803067,7709.087018,2025-04-28
001338,2025-04-28,10264.576414,14510.401702,5471.128584,3136.389751,7217.414332,2025-04-28
001407,2025-04-28,1794.469191,2195.610529,3254.362938,2401.0,4428.443405,2025-04-28
001480,2025-04-28,4398.818384,4422.270531,6426.923332,2401.0,14923.112122,2025-04-28
050027,2025-04-28,35148.875034,9523.78789,9568.40097,4419.966289,9064.012611,2025-04-28
100050,2025-04-28,4555.360546,2586.640026,9151.609469,3956.550654,7143.239573,2025-04-28
160717,2025-04-28,2028.115597,2089.976163,3813.146121,2401.0,4650.967681,2025-04-28
161024,2025-04-28,5673.384282,4443.939492,8796.983479,2401.0,19444.240272,2025-04-28
161028,2025-04-28,15699.602109,10129.088623,34761.681158,2401.0,77746.307042,2025-04-28
164402,2025-04-28,5418.507234,5432.818246,10647.113889,2401.0,29469.841944,2025-04-28
164906,2025-04-28,9254.978381,10593.392912,29511.521094,2401.0,36002.165694,2025-04-28
166016,2025-04-28,63219.350192,42683.312946,5275.448506,3096.829879,8197.227573,2025-04-28
168204,2025-04-28,6384.033057,5537.638452,7995.189659,2401.0,25525.86406,2025-04-28
530028,2025-04-28,15763.279728,22617.99725,6977.229399,4056.156759,6561.144324,2025-04-28
000086,2025-04-29,2387.832901,9892.553073,5401.192383,3789.834053,4730.79385,2025-04-29
000192,2025-04-29,4540.312211,4039.561833,3556.713383,2626.349981,4034.96397,2025-04-29
000385,2025-04-29,3155.409109,2623.409936,2593.147946,2446.211281,2783.176614,2025-04-29
000402,2025-04-29,3495.270008,2154.666754,3125.793357,2596.680078,3148.398997,2025-04-29
000965,2025-04-29,3347.640962,3126.872159,4830.399954,2401.0,4104.900171,2025-04-29
001016,2025-04-29,7345.659094,5276.653659,9822.008002,2401.0,8045.345924,2025-04-29
001316,2025-04-29,6444.889266,5511.797578,7007.605729,3437.327343,7875.097193,2025-04-29
001338,2025-04-29,6573.868761,12370.653093,6055.343112,3364.565437,7518.351924,2025-04-29
001407,2025-04-29,1937.070655,3739.366058,3411.895997,2401.0,4504.031016,2025-04-29
001480,2025-04-29,4958.051579,5737.803721,7406.736573,2401.0,15546.180095,2025-04-29
050027,2025-04-29,26477.198557,6632.405223,11293.49393,5238.71434,9594.538742,2025-04-29
100050,2025-04-29,4513.614911,3212.226975,10626.627527,4647.435549,7357.286734,2025-04-29
160717,2025-04-29,3047.91255,3485.434953,4014.477608,2401.0,4759.757327,2025-04-29
161024,2025-04-29,5138.191705,4455.123641,9711.099077,2401.0,19437.176009,2025-04-29
161028,2025-04-29,9642.483499,13598.367745,40070.474603,2401.0,78573.532208,2025-04-29
164402,2025-04-29,8272.998774,4508.652029,11978.020988,2401.0,29664.109169,2025-04-29
164906,2025-04-29,7874.612901,10800.422106,34989.856844,2401.0,36734.023313,2025-04-29
166016,2025-04-29,165367.181025,41547.746104,5712.019943,3303.106351,9155.1416,2025-04-29
168204,2025-04-29,7165.367352,4052.937306,8787.093512,2401.0,25253.183518,2025-04-29
530028,2025-04-29,34076.541966,14709.707998,7871.565061,4414.314879,6760.356533,2025-04-29
000086,2025-04-30,2684.1562,4490.614358,5346.79756,3857.650976,4659.444796,2025-04-30
000192,2025-04-30,4396.08454,4039.503582,3516.447086,2633.414244,3993.28482,2025-04-30
000385,2025-04-30,3057.271138,1930.31066,2586.083684,2439.147019,2762.690252,2025-04-30
000402,2025-04-30,2875.288761,1712.28074,3142.041161,2595.267225,3125.08693,2025-04-30
000965,2025-04-30,2342.234351,2437.618049,4927.180354,2401.0,4107.725877,2025-04-30
001016,2025-04-30,5172.121728,8053.98162,9658.117107,2401.0,8031.923825,2025-04-30
001316,2025-04-30,4914.434107,6006.06231,6820.402766,3333.482681,7781.142498,2025-04-30
001338,2025-04-30,5161.806684,10791.958742,5894.277922,3312.289893,7492.214152,2025-04-30
001407,2025-04-30,2663.765837,3887.918396,3458.520131,2401.0,4588.802169,2025-04-30
001480,2025-04-30,10211.669226,7753.381555,7767.013973,2401.0,15910.696052,2025-04-30
050027,2025-04-30,29910.49451,6509.925191,11143.025133,5324.898346,9281.591903,2025-04-30
100050,2025-04-30,4542.206969,3353.77721,10163.211892,4372.635729,7277.460565,2025-04-30
160717,2025-04-30,3075.117258,3697.630068,3996.110525,2401.0,4689.1147,2025-04-30
161024,2025-04-30,3392.340224,5606.921015,9991.550308,2401.0,19287.413639,2025-04-30
161028,2025-04-30,9106.466196,19803.27276,42001.137608,2401.0,79145.031063,2025-04-30
164402,2025-04-30,4755.99437,6436.241178,12100.93916,2401.0,29406.970006,2025-04-30
164906,2025-04-30,8945.345013,10693.201197,34450.147171,2401.0,36500.902643,2025-04-30
166016,2025-04-30,52683.207688,49968.383059,5767.827619,3267.078611,8616.138353,2025-04-30
168204,2025-04-30,10310.939596,7375.850211,8546.202152,2401.0,24578.546427,2025-04-30
530028,2025-04-30,16456.946451,7216.660255,7639.857244,4321.773037,6521.584453,2025-04-30
000086,2025-05-01,2335.804355,3952.904957,4181.900635,3264.252906,3089.05919,2025-05-01
000192,2025-05-01,2328.080211,1503.303901,3038.196499,2536.633844,2826.975043,2025-05-01
000385,2025-05-01,1873.779661,1751.977401,2517.560335,2424.312067,2507.670367,2025-05-01
000402,2025-05-01,1790.101229,1353.543138,2827.681469,2514.028204,2639.77208,2025-05-01
000965,2025-05-01,1749.809432,1565.086925,3973.504885,2401.0,2923.049016,2025-05-01
001016,2025-05-01,1618.325413,3312.120009,6906.586772,2401.0,4062.514595,2025-05-01
001316,2025-05-01,2794.227672,2638.06845,5099.548364,3071.398533,4120.441549,2025-05-01
001338,2025-05-01,2152.715046,3325.303659,4403.718485,2972.498855,3826.56822,2025-05-01
001407,2025-05-01,1669.687403,1362.039069,2986.627381,2401.0,3115.903389,2025-05-01
001480,2025-05-01,1515.682495,1727.54566,5252.136439,2401.0,5831.405984,2025-05-01
050027,2025-05-01,8842.186398,2093.854925,7711.206297,4094.303777,5067.759182,2025-05-01
100050,2025-05-01,1409.735632,1464.211968,7007.605729,3551.768399,4147.285748,2025-05-01
160717,2025-05-01,1394.679711,1490.886455,3418.253834,2401.0,3223.986609,2025-05-01
161024,2025-05-01,1475.810052,1722.828463,6350.629295,2401.0,6252.436043,2025-05-01
161028,2025-05-01,2103.414546,1978.298587,24262.773883,2401.0,20501.053977,2025-05-01
164402,2025-05-01,1411.270209,1734.951565,7466.07638,2401.0,8373.834142,2025-05-01
164906,2025-05-01,2045.677289,2129.203239,20864.157082,2401.0,11927.864723,2025-05-01
166016,2025-05-01,6127.782639,12933.856734,3972.092032,2774.699499,3940.30285,2025-05-01
168204,2025-05-01,1568.818894,1714.384443,5574.973246,2401.0,8003.666774,2025-05-01
530028,2025-05-01,4866.145117,6007.470035,5877.323691,3703.650048,3654.906635,2025-05-01
000086,2025-05-02,1757.617187,2999.88485,3250.830807,2838.98429,2786.002319,2025-05-02
000192,2025-05-02,1614.626823,1604.562774,2658.84559,2470.229775,2600.918635,2025-05-02
000385,2025-05-02,1870.083075,1640.998405,2459.633381,2413.009247,2457.514102,2025-05-02
000402,2025-05-02,1492.613884,1351.672439,2582.551552,2464.578365,2523.918172,2025-05-02
000965,2025-05-02,1499.813552,1622.793242,2982.388823,2401.0,2677.212673,2025-05-02
001016,2025-05-02,1491.057957,1743.765356,5042.327836,2401.0,3474.061509,2025-05-02
001316,2025-05-02,2058.205168,1699.966521,3613.227485,2746.442448,3299.57422,2025-05-02
001338,2025-05-02,1612.314825,1577.96832,3361.033306,2649.662048,3144.866866,2025-05-02
001407,2025-05-02,1352.795086,1383.725803,2682.157657,2401.0,2774.699499,2025-05-02
001480,2025-05-02,1647.503666,1350.11803,3475.474362,2401.0,3884.495174,2025-05-02
050027,2025-05-02,8300.538141,2937.645572,4992.171571,3222.573756,3932.532161,2025-05-02
100050,2025-05-02,1387.357743,1384.939375,4893.978319,2969.67315,3507.263544,2025-05-02
160717,2025-05-02,1393.596621,1467.175511,3000.755906,2401.0,2928.700426,2025-05-02
161024,2025-05-02,1402.919391,1541.141568,4114.790139,2401.0,4282.919592,2025-05-02
161028,2025-05-02,1531.063213,1901.544283,11268.062584,2401.0,11053.308997,2025-05-02
164402,2025-05-02,1452.684923,1565.429008,4452.461898,2401.0,5303.705557,2025-05-02
164906,2025-05-02,1662.939926,2543.211342,11658.009887,2401.0,8087.025075,2025-05-02
166016,2025-05-02,5821.683024,10042.830618,3310.87704,2559.945912,3112.371257,2025-05-02
168204,2025-05-02,1649.90258,1419.48415,3854.118844,2401.0,5259.200702,2025-05-02
530028,2025-05-02,2873.496796,5901.562728,4034.96397,3148.398997,3080.582075,2025-05-02
000086,2025-05-03,1600.998784,3174.368555,3154.050407,2778.23163,2721.717528,2025-05-03
000192,2025-05-03,1545.783608,1595.393136,2647.542769,2460.339807,2567.010174,2025-05-03
000385,2025-05-03,1778.16518,1764.468324,2460.339807,2413.009247,2451.862692,2025-05-03
000402,2025-05-03,1400.799107,3007.841891,2575.48729,2453.981971,2496.367547,2025-05-03
000965,2025-05-03,1587.949951,1467.683352,2844.6357,2401.0,2611.515029,2025-05-03
001016,2025-05-03,1569.845468,1900.223853,4679.224732,2401.0,3175.949622,2025-05-03
001316,2025-05-03,1761.55989,2464.130354,3478.300067,2660.964869,3117.316241,2025-05-03
001338,2025-05-03,1431.436834,1755.992497,3204.913099,2628.46926,2927.994,2025-05-03
001407,2025-05-03,1463.670477,1444.965059,2612.927882,2401.0,2658.139164,2025-05-03
001480,2025-05-03,1680.241845,1699.095627,3231.050871,2401.0,3539.759153,2025-05-03
050027,2025-05-03,7876.745377,1796.714919,4613.527088,3122.967651,3674.686571,2025-05-03
100050,2025-05-03,1391.199928,1437.860652,4433.388389,2855.232094,3340.546944,2025-05-03
160717,2025-05-03,1427.496136,1394.166397,2885.608424,2401.0,2804.369402,2025-05-03
161024,2025-05-03,1435.365285,2090.105128,3748.86133,2401.0,3908.513667,2025-05-03
161028,2025-05-03,1542.70508,1962.648235,9728.759734,2401.0,9003.259951,2025-05-03
164402,2025-05-03,1373.277784,1765.231874,4073.110989,2401.0,4636.839155,2025-05-03
164906,2025-05-03,1781.331004,3838.952827,9971.063946,2401.0,6867.0269,2025-05-03
166016,2025-05-03,6268.099632,5346.932939,3173.830343,2547.230239,2980.269544,2025-05-03
